vox;algo;r1;ph;wf;ntf;snr;param;evalue;tvalue
7;LC;2.5;45;0;0;3;m0est;0.909191;1.000000
8;LC;2.5;45;0;0;3;t1est;2.455812;2.500000
8;LC;2.5;45;0;0;3;bbya;1.817453;2.000000
8;LC;2.5;45;0;0;3;phest;44.597378;45.000000
8;LC;2.5;45;0;0;3;m0est;1.161239;1.000000
9;LC;2.5;45;0;0;3;t1est;2.281240;2.500000
9;LC;2.5;45;0;0;3;bbya;1.810823;2.000000
9;LC;2.5;45;0;0;3;phest;47.587738;45.000000
9;LC;2.5;45;0;0;3;m0est;1.042920;1.000000
10;LC;2.5;45;0;0;3;t1est;2.447871;2.500000
10;LC;2.5;45;0;0;3;bbya;2.071281;2.000000
10;LC;2.5;45;0;0;3;phest;50.126041;45.000000
10;LC;2.5;45;0;0;3;m0est;1.015467;1.000000
1;LC;0.5;90;0;0;3;t1est;0.424518;0.500000
1;LC;0.5;90;0;0;3;bbya;1.752104;2.000000
1;LC;0.5;90;0;0;3;phest;90.798813;90.000000
1;LC;0.5;90;0;0;3;m0est;0.970982;1.000000
2;LC;0.5;90;0;0;3;t1est;0.362552;0.500000
2;LC;0.5;90;0;0;3;bbya;1.714015;2.000000
2;LC;0.5;90;0;0;3;phest;90.365105;90.000000
2;LC;0.5;90;0;0;3;m0est;0.990166;1.000000
3;LC;0.5;90;0;0;3;t1est;0.484967;0.500000
3;LC;0.5;90;0;0;3;bbya;1.705358;2.000000
3;LC;0.5;90;0;0;3;phest;92.045433;90.000000
3;LC;0.5;90;0;0;3;m0est;1.074691;1.000000
4;LC;0.5;90;0;0;3;t1est;0.547899;0.500000
4;LC;0.5;90;0;0;3;bbya;2.470808;2.000000
4;LC;0.5;90;0;0;3;phest;89.873825;90.000000
4;LC;0.5;90;0;0;3;m0est;1.003090;1.000000
5;LC;0.5;90;0;0;3;t1est;0.492371;0.500000
5;LC;0.5;90;0;0;3;bbya;2.378530;2.000000
5;LC;0.5;90;0;0;3;phest;90.579636;90.000000
5;LC;0.5;90;0;0;3;m0est;0.944377;1.000000
6;LC;0.5;90;0;0;3;t1est;0.585451;0.500000
6;LC;0.5;90;0;0;3;bbya;2.164660;2.000000
6;LC;0.5;90;0;0;3;phest;89.941383;90.000000
6;LC;0.5;90;0;0;3;m0est;1.034577;1.000000
7;LC;0.5;90;0;0;3;t1est;0.491573;0.500000
7;LC;0.5;90;0;0;3;bbya;1.946749;2.000000
7;LC;0.5;90;0;0;3;phest;91.169624;90.000000
7;LC;0.5;90;0;0;3;m0est;1.010026;1.000000
8;LC;0.5;90;0;0;3;t1est;0.310316;0.500000
8;LC;0.5;90;0;0;3;bbya;1.582432;2.000000
8;LC;0.5;90;0;0;3;phest;90.853371;90.000000
8;LC;0.5;90;0;0;3;m0est;0.984255;1.000000
9;LC;0.5;90;0;0;3;t1est;0.469347;0.500000
9;LC;0.5;90;0;0;3;bbya;2.113470;2.000000
9;LC;0.5;90;0;0;3;phest;89.438828;90.000000
9;LC;0.5;90;0;0;3;m0est;0.993484;1.000000
10;LC;0.5;90;0;0;3;t1est;0.425044;0.500000
10;LC;0.5;90;0;0;3;bbya;2.073767;2.000000
10;LC;0.5;90;0;0;3;phest;87.772499;90.000000
10;LC;0.5;90;0;0;3;m0est;0.993363;1.000000
1;LC;1;90;0;0;3;t1est;0.975443;1.000000
1;LC;1;90;0;0;3;bbya;2.035404;2.000000
1;LC;1;90;0;0;3;phest;90.812782;90.000000
1;LC;1;90;0;0;3;m0est;1.016293;1.000000
2;LC;1;90;0;0;3;t1est;0.826734;1.000000
2;LC;1;90;0;0;3;bbya;1.701451;2.000000
2;LC;1;90;0;0;3;phest;90.002480;90.000000
2;LC;1;90;0;0;3;m0est;0.964457;1.000000
3;LC;1;90;0;0;3;t1est;0.896812;1.000000
3;LC;1;90;0;0;3;bbya;1.902174;2.000000
3;LC;1;90;0;0;3;phest;92.897873;90.000000
3;LC;1;90;0;0;3;m0est;0.997640;1.000000
4;LC;1;90;0;0;3;t1est;0.776246;1.000000
4;LC;1;90;0;0;3;bbya;2.021166;2.000000
4;LC;1;90;0;0;3;phest;88.211731;90.000000
4;LC;1;90;0;0;3;m0est;0.915219;1.000000
5;LC;1;90;0;0;3;t1est;0.926479;1.000000
5;LC;1;90;0;0;3;bbya;1.953802;2.000000
5;LC;1;90;0;0;3;phest;92.136879;90.000000
5;LC;1;90;0;0;3;m0est;1.000288;1.000000
6;LC;1;90;0;0;3;t1est;0.942454;1.000000
6;LC;1;90;0;0;3;bbya;2.016659;2.000000
6;LC;1;90;0;0;3;phest;87.461853;90.000000
6;LC;1;90;0;0;3;m0est;0.932778;1.000000
7;LC;1;90;0;0;3;t1est;0.969535;1.000000
7;LC;1;90;0;0;3;bbya;2.055260;2.000000
7;LC;1;90;0;0;3;phest;91.242714;90.000000
7;LC;1;90;0;0;3;m0est;0.996207;1.000000
8;LC;1;90;0;0;3;t1est;0.902482;1.000000
8;LC;1;90;0;0;3;bbya;1.893041;2.000000
8;LC;1;90;0;0;3;phest;88.545456;90.000000
8;LC;1;90;0;0;3;m0est;0.995118;1.000000
9;LC;1;90;0;0;3;t1est;0.939094;1.000000
9;LC;1;90;0;0;3;bbya;1.859186;2.000000
9;LC;1;90;0;0;3;phest;92.671066;90.000000
9;LC;1;90;0;0;3;m0est;0.979673;1.000000
1;LC;1.5;90;0;0;3;t1est;1.659756;1.500000
1;LC;1.5;90;0;0;3;bbya;2.083176;2.000000
1;LC;1.5;90;0;0;3;phest;89.034081;90.000000
1;LC;1.5;90;0;0;3;m0est;1.043214;1.000000
2;LC;1.5;90;0;0;3;t1est;1.531753;1.500000
2;LC;1.5;90;0;0;3;bbya;1.640558;2.000000
2;LC;1.5;90;0;0;3;phest;86.703354;90.000000
2;LC;1.5;90;0;0;3;m0est;1.171796;1.000000
3;LC;1.5;90;0;0;3;t1est;1.410154;1.500000
3;LC;1.5;90;0;0;3;bbya;1.992449;2.000000
3;LC;1.5;90;0;0;3;phest;90.950684;90.000000
3;LC;1.5;90;0;0;3;m0est;0.941059;1.000000
4;LC;1.5;90;0;0;3;t1est;1.490336;1.500000
4;LC;1.5;90;0;0;3;bbya;1.984472;2.000000
4;LC;1.5;90;0;0;3;phest;93.100578;90.000000
4;LC;1.5;90;0;0;3;m0est;0.990282;1.000000
5;LC;1.5;90;0;0;3;t1est;1.673605;1.500000
5;LC;1.5;90;0;0;3;bbya;2.181089;2.000000
5;LC;1.5;90;0;0;3;phest;90.941841;90.000000
5;LC;1.5;90;0;0;3;m0est;0.985546;1.000000
6;LC;1.5;90;0;0;3;t1est;1.471723;1.500000
6;LC;1.5;90;0;0;3;bbya;2.047202;2.000000
6;LC;1.5;90;0;0;3;phest;89.894585;90.000000
6;LC;1.5;90;0;0;3;m0est;0.982614;1.000000
7;LC;1.5;90;0;0;3;t1est;1.540089;1.500000
7;LC;1.5;90;0;0;3;bbya;2.163192;2.000000
7;LC;1.5;90;0;0;3;phest;92.767586;90.000000
7;LC;1.5;90;0;0;3;m0est;0.941006;1.000000
8;LC;1.5;90;0;0;3;t1est;1.541113;1.500000
8;LC;1.5;90;0;0;3;bbya;1.962128;2.000000
8;LC;1.5;90;0;0;3;phest;91.162697;90.000000
8;LC;1.5;90;0;0;3;m0est;1.056103;1.000000
9;LC;1.5;90;0;0;3;t1est;1.599366;1.500000
9;LC;1.5;90;0;0;3;bbya;2.038249;2.000000
9;LC;1.5;90;0;0;3;phest;91.146904;90.000000
9;LC;1.5;90;0;0;3;m0est;0.954542;1.000000
10;LC;1.5;90;0;0;3;t1est;1.552454;1.500000
10;LC;1.5;90;0;0;3;bbya;2.302635;2.000000
10;LC;1.5;90;0;0;3;phest;88.801834;90.000000
10;LC;1.5;90;0;0;3;m0est;0.970547;1.000000
1;LC;2;90;0;0;3;t1est;2.074248;2.000000
1;LC;2;90;0;0;3;bbya;1.803185;2.000000
1;LC;2;90;0;0;3;phest;90.873177;90.000000
1;LC;2;90;0;0;3;m0est;1.182419;1.000000
2;LC;2;90;0;0;3;t1est;1.930568;2.000000
2;LC;2;90;0;0;3;bbya;1.709863;2.000000
2;LC;2;90;0;0;3;phest;93.324501;90.000000
2;LC;2;90;0;0;3;m0est;1.237105;1.000000
3;LC;2;90;0;0;3;t1est;2.114977;2.000000
3;LC;2;90;0;0;3;bbya;2.186341;2.000000
3;LC;2;90;0;0;3;phest;87.360977;90.000000
3;LC;2;90;0;0;3;m0est;0.919583;1.000000
4;LC;2;90;0;0;3;t1est;1.721814;2.000000
4;LC;2;90;0;0;3;bbya;1.765088;2.000000
4;LC;2;90;0;0;3;phest;89.175186;90.000000
4;LC;2;90;0;0;3;m0est;1.079425;1.000000
5;LC;2;90;0;0;3;t1est;2.085135;2.000000
5;LC;2;90;0;0;3;bbya;2.027132;2.000000
5;LC;2;90;0;0;3;phest;95.268227;90.000000
5;LC;2;90;0;0;3;m0est;0.974263;1.000000
6;LC;2;90;0;0;3;t1est;2.024427;2.000000
6;LC;2;90;0;0;3;bbya;1.894014;2.000000
6;LC;2;90;0;0;3;phest;89.035622;90.000000
6;LC;2;90;0;0;3;m0est;1.024542;1.000000
7;LC;2;90;0;0;3;t1est;2.189004;2.000000
7;LC;2;90;0;0;3;bbya;2.434022;2.000000
7;LC;2;90;0;0;3;phest;89.178650;90.000000
7;LC;2;90;0;0;3;m0est;0.928887;1.000000
8;LC;2;90;0;0;3;t1est;1.873243;2.000000
8;LC;2;90;0;0;3;bbya;2.127958;2.000000
8;LC;2;90;0;0;3;phest;88.562325;90.000000
8;LC;2;90;0;0;3;m0est;0.909518;1.000000
9;LC;2;90;0;0;3;t1est;1.979191;2.000000
9;LC;2;90;0;0;3;bbya;1.925748;2.000000
9;LC;2;90;0;0;3;phest;90.482170;90.000000
9;LC;2;90;0;0;3;m0est;1.053686;1.000000
10;LC;2;90;0;0;3;t1est;2.081150;2.000000
10;LC;2;90;0;0;3;bbya;2.284738;2.000000
10;LC;2;90;0;0;3;phest;88.855362;90.000000
10;LC;2;90;0;0;3;m0est;0.922992;1.000000
1;LC;2.5;90;0;0;3;t1est;2.446313;2.500000
1;LC;2.5;90;0;0;3;bbya;2.023041;2.000000
1;LC;2.5;90;0;0;3;phest;91.565636;90.000000
1;LC;2.5;90;0;0;3;m0est;0.951530;1.000000
2;LC;2.5;90;0;0;3;t1est;2.470933;2.500000
2;LC;2.5;90;0;0;3;bbya;1.878985;2.000000
2;LC;2.5;90;0;0;3;phest;91.311745;90.000000
2;LC;2.5;90;0;0;3;m0est;1.052761;1.000000
3;LC;2.5;90;0;0;3;t1est;2.483546;2.500000
3;LC;2.5;90;0;0;3;bbya;2.044496;2.000000
3;LC;2.5;90;0;0;3;phest;91.328827;90.000000
3;LC;2.5;90;0;0;3;m0est;1.030296;1.000000
4;LC;2.5;90;0;0;3;t1est;2.544685;2.500000
4;LC;2.5;90;0;0;3;bbya;2.339349;2.000000
4;LC;2.5;90;0;0;3;phest;89.033028;90.000000
4;LC;2.5;90;0;0;3;m0est;0.900658;1.000000
5;LC;2.5;90;0;0;3;t1est;2.785116;2.500000
5;LC;2.5;90;0;0;3;bbya;1.951154;2.000000
5;LC;2.5;90;0;0;3;phest;88.077003;90.000000
5;LC;2.5;90;0;0;3;m0est;1.025269;1.000000
6;LC;2.5;90;0;0;3;t1est;2.319414;2.500000
6;LC;2.5;90;0;0;3;bbya;2.033417;2.000000
6;LC;2.5;90;0;0;3;phest;89.011948;90.000000
6;LC;2.5;90;0;0;3;m0est;0.977950;1.000000
7;LC;2.5;90;0;0;3;t1est;2.464930;2.500000
7;LC;2.5;90;0;0;3;bbya;2.151786;2.000000
7;LC;2.5;90;0;0;3;phest;91.183975;90.000000
7;LC;2.5;90;0;0;3;m0est;0.908486;1.000000
8;LC;2.5;90;0;0;3;t1est;2.679051;2.500000
8;LC;2.5;90;0;0;3;bbya;2.192067;2.000000
8;LC;2.5;90;0;0;3;phest;88.100327;90.000000
8;LC;2.5;90;0;0;3;m0est;0.870804;1.000000
9;LC;2.5;90;0;0;3;t1est;2.533342;2.500000
9;LC;2.5;90;0;0;3;bbya;2.033103;2.000000
9;LC;2.5;90;0;0;3;phest;94.780769;90.000000
9;LC;2.5;90;0;0;3;m0est;0.944343;1.000000
10;LC;2.5;90;0;0;3;t1est;2.739599;2.500000
10;LC;2.5;90;0;0;3;bbya;1.924681;2.000000
10;LC;2.5;90;0;0;3;phest;92.666092;90.000000
10;LC;2.5;90;0;0;3;m0est;1.129466;1.000000
1;LC;0.5;135;0;0;3;t1est;0.429253;0.500000
1;LC;0.5;135;0;0;3;bbya;1.870024;2.000000
1;LC;0.5;135;0;0;3;phest;136.567902;135.000000
1;LC;0.5;135;0;0;3;m0est;1.047015;1.000000
2;LC;0.5;135;0;0;3;t1est;0.550103;0.500000
2;LC;0.5;135;0;0;3;bbya;1.940595;2.000000
2;LC;0.5;135;0;0;3;phest;131.944565;135.000000
2;LC;0.5;135;0;0;3;m0est;1.029419;1.000000
3;LC;0.5;135;0;0;3;t1est;0.422895;0.500000
3;LC;0.5;135;0;0;3;bbya;1.936646;2.000000
3;LC;0.5;135;0;0;3;phest;137.010117;135.000000
3;LC;0.5;135;0;0;3;m0est;0.973374;1.000000
4;LC;0.5;135;0;0;3;t1est;0.516876;0.500000
4;LC;0.5;135;0;0;3;bbya;1.743952;2.000000
4;LC;0.5;135;0;0;3;phest;134.448669;135.000000
4;LC;0.5;135;0;0;3;m0est;1.036139;1.000000
5;LC;0.5;135;0;0;3;t1est;0.564954;0.500000
5;LC;0.5;135;0;0;3;bbya;2.521275;2.000000
5;LC;0.5;135;0;0;3;phest;137.326675;135.000000
5;LC;0.5;135;0;0;3;m0est;1.034647;1.000000
6;LC;0.5;135;0;0;3;t1est;0.524136;0.500000
6;LC;0.5;135;0;0;3;bbya;2.096578;2.000000
6;LC;0.5;135;0;0;3;phest;133.210648;135.000000
6;LC;0.5;135;0;0;3;m0est;0.972151;1.000000
7;LC;0.5;135;0;0;3;t1est;0.521101;0.500000
7;LC;0.5;135;0;0;3;bbya;2.230965;2.000000
7;LC;0.5;135;0;0;3;phest;136.760559;135.000000
7;LC;0.5;135;0;0;3;m0est;0.976806;1.000000
8;LC;0.5;135;0;0;3;t1est;0.588323;0.500000
8;LC;0.5;135;0;0;3;bbya;2.157448;2.000000
8;LC;0.5;135;0;0;3;phest;135.750656;135.000000
8;LC;0.5;135;0;0;3;m0est;1.024463;1.000000
9;LC;0.5;135;0;0;3;t1est;0.676631;0.500000
9;LC;0.5;135;0;0;3;bbya;2.335509;2.000000
9;LC;0.5;135;0;0;3;phest;135.315720;135.000000
9;LC;0.5;135;0;0;3;m0est;1.006025;1.000000
10;LC;0.5;135;0;0;3;t1est;0.376425;0.500000
10;LC;0.5;135;0;0;3;bbya;1.651342;2.000000
10;LC;0.5;135;0;0;3;phest;135.127640;135.000000
10;LC;0.5;135;0;0;3;m0est;1.011387;1.000000
1;LC;1;135;0;0;3;t1est;1.120698;1.000000
1;LC;1;135;0;0;3;bbya;1.886063;2.000000
1;LC;1;135;0;0;3;phest;137.694565;135.000000
1;LC;1;135;0;0;3;m0est;1.024916;1.000000
2;LC;1;135;0;0;3;t1est;0.982819;1.000000
2;LC;1;135;0;0;3;bbya;2.075419;2.000000
2;LC;1;135;0;0;3;phest;134.697006;135.000000
2;LC;1;135;0;0;3;m0est;0.968621;1.000000
3;LC;1;135;0;0;3;t1est;1.167363;1.000000
3;LC;1;135;0;0;3;bbya;2.417304;2.000000
3;LC;1;135;0;0;3;phest;134.447311;135.000000
3;LC;1;135;0;0;3;m0est;0.946461;1.000000
4;LC;1;135;0;0;3;t1est;0.829955;1.000000
4;LC;1;135;0;0;3;bbya;1.895984;2.000000
4;LC;1;135;0;0;3;phest;135.851898;135.000000
4;LC;1;135;0;0;3;m0est;0.981372;1.000000
5;LC;1;135;0;0;3;t1est;1.043584;1.000000
5;LC;1;135;0;0;3;bbya;2.015458;2.000000
5;LC;1;135;0;0;3;phest;135.870209;135.000000
5;LC;1;135;0;0;3;m0est;1.041809;1.000000
6;LC;1;135;0;0;3;t1est;0.861583;1.000000
6;LC;1;135;0;0;3;bbya;1.857753;2.000000
6;LC;1;135;0;0;3;phest;134.866196;135.000000
6;LC;1;135;0;0;3;m0est;1.069141;1.000000
7;LC;1;135;0;0;3;t1est;1.027407;1.000000
7;LC;1;135;0;0;3;bbya;1.843653;2.000000
7;LC;1;135;0;0;3;phest;135.843262;135.000000
7;LC;1;135;0;0;3;m0est;1.106733;1.000000
8;LC;1;135;0;0;3;t1est;1.082322;1.000000
8;LC;1;135;0;0;3;bbya;1.995296;2.000000
8;LC;1;135;0;0;3;phest;132.485291;135.000000
8;LC;1;135;0;0;3;m0est;1.017663;1.000000
9;LC;1;135;0;0;3;t1est;0.989299;1.000000
9;LC;1;135;0;0;3;bbya;2.104865;2.000000
9;LC;1;135;0;0;3;phest;133.219360;135.000000
9;LC;1;135;0;0;3;m0est;0.947264;1.000000
10;LC;1;135;0;0;3;t1est;1.088352;1.000000
10;LC;1;135;0;0;3;bbya;1.932918;2.000000
10;LC;1;135;0;0;3;phest;135.143005;135.000000
10;LC;1;135;0;0;3;m0est;1.075748;1.000000
1;LC;1.5;135;0;0;3;t1est;1.916599;1.500000
1;LC;1.5;135;0;0;3;bbya;2.390383;2.000000
1;LC;1.5;135;0;0;3;phest;136.329895;135.000000
1;LC;1.5;135;0;0;3;m0est;0.933137;1.000000
2;LC;1.5;135;0;0;3;t1est;1.636779;1.500000
2;LC;1.5;135;0;0;3;bbya;2.211681;2.000000
2;LC;1.5;135;0;0;3;phest;134.934738;135.000000
2;LC;1.5;135;0;0;3;m0est;0.960454;1.000000
3;LC;1.5;135;0;0;3;t1est;1.436927;1.500000
3;LC;1.5;135;0;0;3;bbya;2.029413;2.000000
3;LC;1.5;135;0;0;3;phest;132.190887;135.000000
3;LC;1.5;135;0;0;3;m0est;1.046870;1.000000
4;LC;1.5;135;0;0;3;t1est;1.198279;1.500000
4;LC;1.5;135;0;0;3;bbya;1.843980;2.000000
4;LC;1.5;135;0;0;3;phest;137.401703;135.000000
4;LC;1.5;135;0;0;3;m0est;1.003971;1.000000
5;LC;1.5;135;0;0;3;t1est;1.459995;1.500000
5;LC;1.5;135;0;0;3;bbya;2.124274;2.000000
5;LC;1.5;135;0;0;3;phest;131.654663;135.000000
5;LC;1.5;135;0;0;3;m0est;0.968189;1.000000
6;LC;1.5;135;0;0;3;t1est;1.624353;1.500000
6;LC;1.5;135;0;0;3;bbya;2.112048;2.000000
6;LC;1.5;135;0;0;3;phest;136.086533;135.000000
6;LC;1.5;135;0;0;3;m0est;1.037477;1.000000
7;LC;1.5;135;0;0;3;t1est;1.444975;1.500000
7;LC;1.5;135;0;0;3;bbya;2.028013;2.000000
7;LC;1.5;135;0;0;3;phest;131.941772;135.000000
7;LC;1.5;135;0;0;3;m0est;0.947160;1.000000
8;LC;1.5;135;0;0;3;t1est;1.411347;1.500000
8;LC;1.5;135;0;0;3;bbya;1.954996;2.000000
8;LC;1.5;135;0;0;3;phest;134.200211;135.000000
8;LC;1.5;135;0;0;3;m0est;0.969223;1.000000
9;LC;1.5;135;0;0;3;t1est;1.552657;1.500000
9;LC;1.5;135;0;0;3;bbya;2.086221;2.000000
9;LC;1.5;135;0;0;3;phest;132.884995;135.000000
9;LC;1.5;135;0;0;3;m0est;1.026297;1.000000
10;LC;1.5;135;0;0;3;t1est;1.606984;1.500000
10;LC;1.5;135;0;0;3;bbya;2.079225;2.000000
10;LC;1.5;135;0;0;3;phest;132.387146;135.000000
10;LC;1.5;135;0;0;3;m0est;0.978050;1.000000
1;LC;2;135;0;0;3;t1est;2.243211;2.000000
1;LC;2;135;0;0;3;bbya;2.133816;2.000000
1;LC;2;135;0;0;3;phest;134.777359;135.000000
1;LC;2;135;0;0;3;m0est;0.985215;1.000000
2;LC;2;135;0;0;3;t1est;1.801383;2.000000
2;LC;2;135;0;0;3;bbya;2.067235;2.000000
2;LC;2;135;0;0;3;phest;133.874405;135.000000
2;LC;2;135;0;0;3;m0est;0.930155;1.000000
3;LC;2;135;0;0;3;t1est;1.978438;2.000000
3;LC;2;135;0;0;3;bbya;2.027601;2.000000
3;LC;2;135;0;0;3;phest;129.811264;135.000000
3;LC;2;135;0;0;3;m0est;0.927797;1.000000
4;LC;2;135;0;0;3;t1est;1.899070;2.000000
4;LC;2;135;0;0;3;bbya;1.874148;2.000000
4;LC;2;135;0;0;3;phest;137.381317;135.000000
4;LC;2;135;0;0;3;m0est;1.113029;1.000000
5;LC;2;135;0;0;3;t1est;2.020569;2.000000
5;LC;2;135;0;0;3;bbya;1.979422;2.000000
5;LC;2;135;0;0;3;phest;139.055542;135.000000
5;LC;2;135;0;0;3;m0est;1.069781;1.000000
6;LC;2;135;0;0;3;t1est;1.858014;2.000000
6;LC;2;135;0;0;3;bbya;1.971450;2.000000
6;LC;2;135;0;0;3;phest;135.016983;135.000000
6;LC;2;135;0;0;3;m0est;0.993675;1.000000
7;LC;2;135;0;0;3;t1est;1.682872;2.000000
7;LC;2;135;0;0;3;bbya;1.535464;2.000000
7;LC;2;135;0;0;3;phest;135.016785;135.000000
7;LC;2;135;0;0;3;m0est;1.205879;1.000000
8;LC;2;135;0;0;3;t1est;2.046841;2.000000
8;LC;2;135;0;0;3;bbya;1.976355;2.000000
8;LC;2;135;0;0;3;phest;135.468491;135.000000
8;LC;2;135;0;0;3;m0est;1.015095;1.000000
9;LC;2;135;0;0;3;t1est;2.192863;2.000000
9;LC;2;135;0;0;3;bbya;2.123666;2.000000
9;LC;2;135;0;0;3;phest;134.322998;135.000000
9;LC;2;135;0;0;3;m0est;1.007756;1.000000
10;LC;2;135;0;0;3;t1est;1.981346;2.000000
10;LC;2;135;0;0;3;bbya;1.897086;2.000000
10;LC;2;135;0;0;3;phest;134.147751;135.000000
10;LC;2;135;0;0;3;m0est;1.032587;1.000000
1;LC;2.5;135;0;0;3;t1est;2.512269;2.500000
1;LC;2.5;135;0;0;3;bbya;2.001696;2.000000
1;LC;2.5;135;0;0;3;phest;130.401199;135.000000
1;LC;2.5;135;0;0;3;m0est;1.019906;1.000000
2;LC;2.5;135;0;0;3;t1est;2.296551;2.500000
2;LC;2.5;135;0;0;3;bbya;1.850204;2.000000
2;LC;2.5;135;0;0;3;phest;136.846817;135.000000
2;LC;2.5;135;0;0;3;m0est;1.137496;1.000000
3;LC;2.5;135;0;0;3;t1est;2.574447;2.500000
3;LC;2.5;135;0;0;3;bbya;2.291788;2.000000
3;LC;2.5;135;0;0;3;phest;140.178864;135.000000
3;LC;2.5;135;0;0;3;m0est;0.949893;1.000000
4;LC;2.5;135;0;0;3;t1est;2.489407;2.500000
4;LC;2.5;135;0;0;3;bbya;1.855340;2.000000
4;LC;2.5;135;0;0;3;phest;136.501892;135.000000
4;LC;2.5;135;0;0;3;m0est;1.049840;1.000000
5;LC;2.5;135;0;0;3;t1est;2.599674;2.500000
5;LC;2.5;135;0;0;3;bbya;1.898701;2.000000
5;LC;2.5;135;0;0;3;phest;139.081635;135.000000
5;LC;2.5;135;0;0;3;m0est;1.085414;1.000000
6;LC;2.5;135;0;0;3;t1est;2.656744;2.500000
6;LC;2.5;135;0;0;3;bbya;2.322799;2.000000
6;LC;2.5;135;0;0;3;phest;132.473312;135.000000
6;LC;2.5;135;0;0;3;m0est;0.920327;1.000000
7;LC;2.5;135;0;0;3;t1est;2.425896;2.500000
7;LC;2.5;135;0;0;3;bbya;2.046291;2.000000
7;LC;2.5;135;0;0;3;phest;130.386978;135.000000
7;LC;2.5;135;0;0;3;m0est;0.919849;1.000000
8;LC;2.5;135;0;0;3;t1est;2.592810;2.500000
8;LC;2.5;135;0;0;3;bbya;1.990972;2.000000
8;LC;2.5;135;0;0;3;phest;138.000229;135.000000
8;LC;2.5;135;0;0;3;m0est;0.955335;1.000000
9;LC;2.5;135;0;0;3;t1est;2.498791;2.500000
9;LC;2.5;135;0;0;3;bbya;2.115654;2.000000
9;LC;2.5;135;0;0;3;phest;135.337555;135.000000
9;LC;2.5;135;0;0;3;m0est;0.971237;1.000000
10;LC;2.5;135;0;0;3;t1est;2.266239;2.500000
10;LC;2.5;135;0;0;3;bbya;1.863248;2.000000
10;LC;2.5;135;0;0;3;phest;133.706680;135.000000
10;LC;2.5;135;0;0;3;m0est;0.982225;1.000000
1;LC;0.5;180;0;0;3;t1est;0.531680;0.500000
1;LC;0.5;180;0;0;3;bbya;1.843874;2.000000
1;LC;0.5;180;0;0;3;phest;-179.698883;180.000000
1;LC;0.5;180;0;0;3;m0est;1.066069;1.000000
2;LC;0.5;180;0;0;3;t1est;0.523448;0.500000
2;LC;0.5;180;0;0;3;bbya;2.182936;2.000000
2;LC;0.5;180;0;0;3;phest;178.119598;180.000000
2;LC;0.5;180;0;0;3;m0est;1.006666;1.000000
3;LC;0.5;180;0;0;3;t1est;0.599044;0.500000
3;LC;0.5;180;0;0;3;bbya;2.015247;2.000000
3;LC;0.5;180;0;0;3;phest;179.305954;180.000000
3;LC;0.5;180;0;0;3;m0est;1.033278;1.000000
4;LC;0.5;180;0;0;3;t1est;0.482626;0.500000
4;LC;0.5;180;0;0;3;bbya;2.268843;2.000000
4;LC;0.5;180;0;0;3;phest;177.968018;180.000000
4;LC;0.5;180;0;0;3;m0est;0.996509;1.000000
5;LC;0.5;180;0;0;3;t1est;0.448871;0.500000
5;LC;0.5;180;0;0;3;bbya;1.967504;2.000000
5;LC;0.5;180;0;0;3;phest;179.713516;180.000000
5;LC;0.5;180;0;0;3;m0est;0.994212;1.000000
6;LC;0.5;180;0;0;3;t1est;0.357308;0.500000
6;LC;0.5;180;0;0;3;bbya;1.587845;2.000000
6;LC;0.5;180;0;0;3;phest;178.612213;180.000000
6;LC;0.5;180;0;0;3;m0est;0.997935;1.000000
7;LC;0.5;180;0;0;3;t1est;0.511588;0.500000
7;LC;0.5;180;0;0;3;bbya;1.996174;2.000000
7;LC;0.5;180;0;0;3;phest;178.268875;180.000000
7;LC;0.5;180;0;0;3;m0est;1.010987;1.000000
8;LC;0.5;180;0;0;3;t1est;0.474681;0.500000
8;LC;0.5;180;0;0;3;bbya;1.727984;2.000000
8;LC;0.5;180;0;0;3;phest;179.608139;180.000000
8;LC;0.5;180;0;0;3;m0est;0.961331;1.000000
9;LC;0.5;180;0;0;3;t1est;0.335295;0.500000
9;LC;0.5;180;0;0;3;bbya;1.740089;2.000000
9;LC;0.5;180;0;0;3;phest;-179.389893;180.000000
9;LC;0.5;180;0;0;3;m0est;0.992641;1.000000
10;LC;0.5;180;0;0;3;t1est;0.542093;0.500000
10;LC;0.5;180;0;0;3;bbya;2.314098;2.000000
10;LC;0.5;180;0;0;3;phest;177.746536;180.000000
10;LC;0.5;180;0;0;3;m0est;0.952323;1.000000
1;LC;1;180;0;0;3;t1est;1.038141;1.000000
1;LC;1;180;0;0;3;bbya;2.175984;2.000000
1;LC;1;180;0;0;3;phest;-179.910492;180.000000
1;LC;1;180;0;0;3;m0est;0.961209;1.000000
2;LC;1;180;0;0;3;t1est;0.838012;1.000000
2;LC;1;180;0;0;3;bbya;1.809555;2.000000
2;LC;1;180;0;0;3;phest;178.727844;180.000000
2;LC;1;180;0;0;3;m0est;1.029904;1.000000
3;LC;1;180;0;0;3;t1est;1.030540;1.000000
3;LC;1;180;0;0;3;bbya;2.014859;2.000000
3;LC;1;180;0;0;3;phest;-177.772507;180.000000
3;LC;1;180;0;0;3;m0est;1.042038;1.000000
4;LC;1;180;0;0;3;t1est;0.906739;1.000000
4;LC;1;180;0;0;3;bbya;1.803220;2.000000
4;LC;1;180;0;0;3;phest;178.344070;180.000000
4;LC;1;180;0;0;3;m0est;0.968627;1.000000
