vox;algo;r2;foffset;ph;wf;ntf;snr;param;evalue;tvalue
10;LP;0.06;0;315;0;0;20;fdev;0.306262;0.000000
10;LP;0.06;0;315;0;0;20;phest;136.004700;315.000000
10;LP;0.06;0;315;0;0;20;m0est;0.992824;1.000000
1;LP;0.08;0;315;0;0;20;t2sest;0.078157;0.080000
1;LP;0.08;0;315;0;0;20;fdev;41.527077;0.000000
1;LP;0.08;0;315;0;0;20;phest;129.609741;315.000000
1;LP;0.08;0;315;0;0;20;m0est;0.973514;1.000000
2;LP;0.08;0;315;0;0;20;t2sest;0.086085;0.080000
2;LP;0.08;0;315;0;0;20;fdev;41.516834;0.000000
2;LP;0.08;0;315;0;0;20;phest;128.137817;315.000000
2;LP;0.08;0;315;0;0;20;m0est;1.004536;1.000000
3;LP;0.08;0;315;0;0;20;t2sest;0.084594;0.080000
3;LP;0.08;0;315;0;0;20;fdev;0.086376;0.000000
3;LP;0.08;0;315;0;0;20;phest;135.538300;315.000000
3;LP;0.08;0;315;0;0;20;m0est;0.957114;1.000000
4;LP;0.08;0;315;0;0;20;t2sest;0.073704;0.080000
4;LP;0.08;0;315;0;0;20;fdev;41.525108;0.000000
4;LP;0.08;0;315;0;0;20;phest;135.456238;315.000000
4;LP;0.08;0;315;0;0;20;m0est;1.037262;1.000000
5;LP;0.08;0;315;0;0;20;t2sest;0.080818;0.080000
5;LP;0.08;0;315;0;0;20;fdev;41.660835;0.000000
5;LP;0.08;0;315;0;0;20;phest;135.828491;315.000000
5;LP;0.08;0;315;0;0;20;m0est;1.029245;1.000000
6;LP;0.08;0;315;0;0;20;t2sest;0.084651;0.080000
6;LP;0.08;0;315;0;0;20;fdev;0.047875;0.000000
6;LP;0.08;0;315;0;0;20;phest;134.312103;315.000000
6;LP;0.08;0;315;0;0;20;m0est;0.959656;1.000000
7;LP;0.08;0;315;0;0;20;t2sest;0.071454;0.080000
7;LP;0.08;0;315;0;0;20;fdev;0.018492;0.000000
7;LP;0.08;0;315;0;0;20;phest;134.893082;315.000000
7;LP;0.08;0;315;0;0;20;m0est;1.076838;1.000000
8;LP;0.08;0;315;0;0;20;t2sest;0.088448;0.080000
8;LP;0.08;0;315;0;0;20;fdev;41.611534;0.000000
8;LP;0.08;0;315;0;0;20;phest;131.638153;315.000000
8;LP;0.08;0;315;0;0;20;m0est;1.002118;1.000000
9;LP;0.08;0;315;0;0;20;t2sest;0.069932;0.080000
9;LP;0.08;0;315;0;0;20;fdev;41.630043;0.000000
9;LP;0.08;0;315;0;0;20;phest;134.111069;315.000000
9;LP;0.08;0;315;0;0;20;m0est;1.077449;1.000000
10;LP;0.08;0;315;0;0;20;t2sest;0.077486;0.080000
10;LP;0.08;0;315;0;0;20;fdev;41.379414;0.000000
10;LP;0.08;0;315;0;0;20;phest;128.799438;315.000000
10;LP;0.08;0;315;0;0;20;m0est;1.035514;1.000000
1;LP;0.02;0;0;0;0;10;t2sest;0.017118;0.020000
1;LP;0.02;0;0;0;0;10;fdev;0.352069;0.000000
1;LP;0.02;0;0;0;0;10;phest;167.994644;0.000000
1;LP;0.02;0;0;0;0;10;m0est;1.125405;1.000000
2;LP;0.02;0;0;0;0;10;t2sest;0.012074;0.020000
2;LP;0.02;0;0;0;0;10;fdev;7.768897;0.000000
2;LP;0.02;0;0;0;0;10;phest;-129.212540;0.000000
2;LP;0.02;0;0;0;0;10;m0est;2.130121;1.000000
3;LP;0.02;0;0;0;0;10;t2sest;0.004308;0.020000
3;LP;0.02;0;0;0;0;10;fdev;38.560673;0.000000
3;LP;0.02;0;0;0;0;10;phest;173.148682;0.000000
3;LP;0.02;0;0;0;0;10;m0est;6.198743;1.000000
4;LP;0.02;0;0;0;0;10;t2sest;0.014020;0.020000
4;LP;0.02;0;0;0;0;10;fdev;1.562153;0.000000
4;LP;0.02;0;0;0;0;10;phest;179.993332;0.000000
4;LP;0.02;0;0;0;0;10;m0est;1.501491;1.000000
5;LP;0.02;0;0;0;0;10;t2sest;0.018539;0.020000
5;LP;0.02;0;0;0;0;10;fdev;3.964333;0.000000
5;LP;0.02;0;0;0;0;10;phest;-158.668411;0.000000
5;LP;0.02;0;0;0;0;10;m0est;1.367504;1.000000
6;LP;0.02;0;0;0;0;10;t2sest;0.031810;0.020000
6;LP;0.02;0;0;0;0;10;fdev;40.124023;0.000000
6;LP;0.02;0;0;0;0;10;phest;172.082428;0.000000
6;LP;0.02;0;0;0;0;10;m0est;0.846126;1.000000
7;LP;0.02;0;0;0;0;10;t2sest;0.014416;0.020000
7;LP;0.02;0;0;0;0;10;fdev;3.704334;0.000000
7;LP;0.02;0;0;0;0;10;phest;-167.288483;0.000000
7;LP;0.02;0;0;0;0;10;m0est;1.413741;1.000000
8;LP;0.02;0;0;0;0;10;t2sest;0.024277;0.020000
8;LP;0.02;0;0;0;0;10;fdev;4.378287;0.000000
8;LP;0.02;0;0;0;0;10;phest;-151.174194;0.000000
8;LP;0.02;0;0;0;0;10;m0est;0.773688;1.000000
9;LP;0.02;0;0;0;0;10;t2sest;0.017177;0.020000
9;LP;0.02;0;0;0;0;10;fdev;5.320984;0.000000
9;LP;0.02;0;0;0;0;10;phest;-150.308487;0.000000
9;LP;0.02;0;0;0;0;10;m0est;1.062414;1.000000
10;LP;0.02;0;0;0;0;10;t2sest;0.024636;0.020000
10;LP;0.02;0;0;0;0;10;fdev;1.333434;0.000000
10;LP;0.02;0;0;0;0;10;phest;-174.764740;0.000000
10;LP;0.02;0;0;0;0;10;m0est;1.135678;1.000000
1;LP;0.04;0;0;0;0;10;t2sest;0.036154;0.040000
1;LP;0.04;0;0;0;0;10;fdev;41.398064;0.000000
1;LP;0.04;0;0;0;0;10;phest;179.786163;0.000000
1;LP;0.04;0;0;0;0;10;m0est;1.063326;1.000000
2;LP;0.04;0;0;0;0;10;t2sest;0.028861;0.040000
2;LP;0.04;0;0;0;0;10;fdev;41.236900;0.000000
2;LP;0.04;0;0;0;0;10;phest;176.608917;0.000000
2;LP;0.04;0;0;0;0;10;m0est;1.341725;1.000000
3;LP;0.04;0;0;0;0;10;t2sest;0.037219;0.040000
3;LP;0.04;0;0;0;0;10;fdev;41.477684;0.000000
3;LP;0.04;0;0;0;0;10;phest;172.050125;0.000000
3;LP;0.04;0;0;0;0;10;m0est;1.076667;1.000000
4;LP;0.04;0;0;0;0;10;t2sest;0.028575;0.040000
4;LP;0.04;0;0;0;0;10;fdev;0.841725;0.000000
4;LP;0.04;0;0;0;0;10;phest;-176.945053;0.000000
4;LP;0.04;0;0;0;0;10;m0est;1.356478;1.000000
5;LP;0.04;0;0;0;0;10;t2sest;0.052208;0.040000
5;LP;0.04;0;0;0;0;10;fdev;0.236471;0.000000
5;LP;0.04;0;0;0;0;10;phest;176.077621;0.000000
5;LP;0.04;0;0;0;0;10;m0est;0.905881;1.000000
6;LP;0.04;0;0;0;0;10;t2sest;0.035223;0.040000
6;LP;0.04;0;0;0;0;10;fdev;41.580315;0.000000
6;LP;0.04;0;0;0;0;10;phest;174.492783;0.000000
6;LP;0.04;0;0;0;0;10;m0est;1.085393;1.000000
7;LP;0.04;0;0;0;0;10;t2sest;0.039082;0.040000
7;LP;0.04;0;0;0;0;10;fdev;0.175439;0.000000
7;LP;0.04;0;0;0;0;10;phest;-167.567398;0.000000
7;LP;0.04;0;0;0;0;10;m0est;0.848528;1.000000
8;LP;0.04;0;0;0;0;10;t2sest;0.028852;0.040000
8;LP;0.04;0;0;0;0;10;fdev;0.157785;0.000000
8;LP;0.04;0;0;0;0;10;phest;170.307999;0.000000
8;LP;0.04;0;0;0;0;10;m0est;1.221457;1.000000
9;LP;0.04;0;0;0;0;10;t2sest;0.045634;0.040000
9;LP;0.04;0;0;0;0;10;fdev;41.543518;0.000000
9;LP;0.04;0;0;0;0;10;phest;173.495041;0.000000
9;LP;0.04;0;0;0;0;10;m0est;0.720916;1.000000
10;LP;0.04;0;0;0;0;10;t2sest;0.035933;0.040000
10;LP;0.04;0;0;0;0;10;fdev;41.603149;0.000000
10;LP;0.04;0;0;0;0;10;phest;177.198425;0.000000
10;LP;0.04;0;0;0;0;10;m0est;1.092149;1.000000
1;LP;0.06;0;0;0;0;10;t2sest;0.063940;0.060000
1;LP;0.06;0;0;0;0;10;fdev;41.422550;0.000000
1;LP;0.06;0;0;0;0;10;phest;-178.058807;0.000000
1;LP;0.06;0;0;0;0;10;m0est;0.843102;1.000000
2;LP;0.06;0;0;0;0;10;t2sest;0.068872;0.060000
2;LP;0.06;0;0;0;0;10;fdev;40.964504;0.000000
2;LP;0.06;0;0;0;0;10;phest;177.081604;0.000000
2;LP;0.06;0;0;0;0;10;m0est;0.934226;1.000000
3;LP;0.06;0;0;0;0;10;t2sest;0.060230;0.060000
3;LP;0.06;0;0;0;0;10;fdev;0.036918;0.000000
3;LP;0.06;0;0;0;0;10;phest;-174.799393;0.000000
3;LP;0.06;0;0;0;0;10;m0est;1.125618;1.000000
4;LP;0.06;0;0;0;0;10;t2sest;0.055116;0.060000
4;LP;0.06;0;0;0;0;10;fdev;40.929188;0.000000
4;LP;0.06;0;0;0;0;10;phest;171.491562;0.000000
4;LP;0.06;0;0;0;0;10;m0est;0.864329;1.000000
5;LP;0.06;0;0;0;0;10;t2sest;0.043157;0.060000
5;LP;0.06;0;0;0;0;10;fdev;0.243070;0.000000
5;LP;0.06;0;0;0;0;10;phest;179.897095;0.000000
5;LP;0.06;0;0;0;0;10;m0est;1.216509;1.000000
6;LP;0.06;0;0;0;0;10;t2sest;0.063653;0.060000
6;LP;0.06;0;0;0;0;10;fdev;41.477367;0.000000
6;LP;0.06;0;0;0;0;10;phest;174.485107;0.000000
6;LP;0.06;0;0;0;0;10;m0est;0.943423;1.000000
7;LP;0.06;0;0;0;0;10;t2sest;0.061129;0.060000
7;LP;0.06;0;0;0;0;10;fdev;41.318047;0.000000
7;LP;0.06;0;0;0;0;10;phest;171.579529;0.000000
7;LP;0.06;0;0;0;0;10;m0est;1.104114;1.000000
8;LP;0.06;0;0;0;0;10;t2sest;0.047187;0.060000
8;LP;0.06;0;0;0;0;10;fdev;1.147777;0.000000
8;LP;0.06;0;0;0;0;10;phest;-167.998978;0.000000
8;LP;0.06;0;0;0;0;10;m0est;1.133529;1.000000
9;LP;0.06;0;0;0;0;10;t2sest;0.054896;0.060000
9;LP;0.06;0;0;0;0;10;fdev;40.828007;0.000000
9;LP;0.06;0;0;0;0;10;phest;164.327118;0.000000
9;LP;0.06;0;0;0;0;10;m0est;0.939313;1.000000
10;LP;0.06;0;0;0;0;10;t2sest;0.067756;0.060000
10;LP;0.06;0;0;0;0;10;fdev;0.533360;0.000000
10;LP;0.06;0;0;0;0;10;phest;-167.468979;0.000000
10;LP;0.06;0;0;0;0;10;m0est;1.009418;1.000000
1;LP;0.08;0;0;0;0;10;t2sest;0.059951;0.080000
1;LP;0.08;0;0;0;0;10;fdev;0.586665;0.000000
1;LP;0.08;0;0;0;0;10;phest;-171.277634;0.000000
1;LP;0.08;0;0;0;0;10;m0est;1.135010;1.000000
2;LP;0.08;0;0;0;0;10;t2sest;0.089577;0.080000
2;LP;0.08;0;0;0;0;10;fdev;41.225502;0.000000
2;LP;0.08;0;0;0;0;10;phest;174.423584;0.000000
2;LP;0.08;0;0;0;0;10;m0est;0.958302;1.000000
3;LP;0.08;0;0;0;0;10;t2sest;0.085783;0.080000
3;LP;0.08;0;0;0;0;10;fdev;41.600437;0.000000
3;LP;0.08;0;0;0;0;10;phest;174.520111;0.000000
3;LP;0.08;0;0;0;0;10;m0est;1.008902;1.000000
4;LP;0.08;0;0;0;0;10;t2sest;0.072063;0.080000
4;LP;0.08;0;0;0;0;10;fdev;0.445215;0.000000
4;LP;0.08;0;0;0;0;10;phest;-177.928177;0.000000
4;LP;0.08;0;0;0;0;10;m0est;1.102520;1.000000
5;LP;0.08;0;0;0;0;10;t2sest;0.092468;0.080000
5;LP;0.08;0;0;0;0;10;fdev;0.321606;0.000000
5;LP;0.08;0;0;0;0;10;phest;-176.962692;0.000000
5;LP;0.08;0;0;0;0;10;m0est;1.068779;1.000000
6;LP;0.08;0;0;0;0;10;t2sest;0.074038;0.080000
6;LP;0.08;0;0;0;0;10;fdev;41.385612;0.000000
6;LP;0.08;0;0;0;0;10;phest;-177.444977;0.000000
6;LP;0.08;0;0;0;0;10;m0est;1.161715;1.000000
7;LP;0.08;0;0;0;0;10;t2sest;0.099725;0.080000
7;LP;0.08;0;0;0;0;10;fdev;0.051198;0.000000
7;LP;0.08;0;0;0;0;10;phest;-174.525574;0.000000
7;LP;0.08;0;0;0;0;10;m0est;0.906693;1.000000
8;LP;0.08;0;0;0;0;10;t2sest;0.073601;0.080000
8;LP;0.08;0;0;0;0;10;fdev;41.319069;0.000000
8;LP;0.08;0;0;0;0;10;phest;177.187149;0.000000
8;LP;0.08;0;0;0;0;10;m0est;1.079116;1.000000
9;LP;0.08;0;0;0;0;10;t2sest;0.076106;0.080000
9;LP;0.08;0;0;0;0;10;fdev;0.312785;0.000000
9;LP;0.08;0;0;0;0;10;phest;-166.753815;0.000000
9;LP;0.08;0;0;0;0;10;m0est;0.993458;1.000000
10;LP;0.08;0;0;0;0;10;t2sest;0.076597;0.080000
10;LP;0.08;0;0;0;0;10;fdev;0.069387;0.000000
10;LP;0.08;0;0;0;0;10;phest;-176.955734;0.000000
10;LP;0.08;0;0;0;0;10;m0est;1.141836;1.000000
1;LP;0.02;0;45;0;0;10;t2sest;0.015639;0.020000
1;LP;0.02;0;45;0;0;10;fdev;1.579782;0.000000
1;LP;0.02;0;45;0;0;10;phest;-135.651962;45.000000
1;LP;0.02;0;45;0;0;10;m0est;1.296763;1.000000
2;LP;0.02;0;45;0;0;10;t2sest;0.025325;0.020000
2;LP;0.02;0;45;0;0;10;fdev;2.921061;0.000000
2;LP;0.02;0;45;0;0;10;phest;-132.744995;45.000000
2;LP;0.02;0;45;0;0;10;m0est;1.024736;1.000000
3;LP;0.02;0;45;0;0;10;t2sest;0.011018;0.020000
3;LP;0.02;0;45;0;0;10;fdev;3.238991;0.000000
3;LP;0.02;0;45;0;0;10;phest;-128.003571;45.000000
3;LP;0.02;0;45;0;0;10;m0est;1.296390;1.000000
4;LP;0.02;0;45;0;0;10;t2sest;0.020581;0.020000
4;LP;0.02;0;45;0;0;10;fdev;1.336605;0.000000
4;LP;0.02;0;45;0;0;10;phest;-142.156708;45.000000
4;LP;0.02;0;45;0;0;10;m0est;0.763828;1.000000
5;LP;0.02;0;45;0;0;10;t2sest;0.027270;0.020000
5;LP;0.02;0;45;0;0;10;fdev;1.384804;0.000000
5;LP;0.02;0;45;0;0;10;phest;-118.573357;45.000000
5;LP;0.02;0;45;0;0;10;m0est;0.747181;1.000000
6;LP;0.02;0;45;0;0;10;t2sest;0.035413;0.020000
6;LP;0.02;0;45;0;0;10;fdev;0.535266;0.000000
6;LP;0.02;0;45;0;0;10;phest;-119.821793;45.000000
6;LP;0.02;0;45;0;0;10;m0est;0.751330;1.000000
7;LP;0.02;0;45;0;0;10;t2sest;0.010706;0.020000
7;LP;0.02;0;45;0;0;10;fdev;34.171265;0.000000
7;LP;0.02;0;45;0;0;10;phest;-170.812881;45.000000
7;LP;0.02;0;45;0;0;10;m0est;1.795737;1.000000
8;LP;0.02;0;45;0;0;10;t2sest;0.022183;0.020000
8;LP;0.02;0;45;0;0;10;fdev;39.612484;0.000000
8;LP;0.02;0;45;0;0;10;phest;-154.959076;45.000000
8;LP;0.02;0;45;0;0;10;m0est;1.014624;1.000000
9;LP;0.02;0;45;0;0;10;t2sest;0.035223;0.020000
9;LP;0.02;0;45;0;0;10;fdev;40.521996;0.000000
9;LP;0.02;0;45;0;0;10;phest;-141.843063;45.000000
9;LP;0.02;0;45;0;0;10;m0est;0.660789;1.000000
10;LP;0.02;0;45;0;0;10;t2sest;0.018885;0.020000
10;LP;0.02;0;45;0;0;10;fdev;36.117828;0.000000
10;LP;0.02;0;45;0;0;10;phest;-169.845215;45.000000
10;LP;0.02;0;45;0;0;10;m0est;1.352584;1.000000
1;LP;0.04;0;45;0;0;10;t2sest;0.047974;0.040000
1;LP;0.04;0;45;0;0;10;fdev;0.030518;0.000000
1;LP;0.04;0;45;0;0;10;phest;-140.049805;45.000000
1;LP;0.04;0;45;0;0;10;m0est;0.872424;1.000000
2;LP;0.04;0;45;0;0;10;t2sest;0.034592;0.040000
2;LP;0.04;0;45;0;0;10;fdev;0.088923;0.000000
2;LP;0.04;0;45;0;0;10;phest;-125.058876;45.000000
2;LP;0.04;0;45;0;0;10;m0est;0.928741;1.000000
3;LP;0.04;0;45;0;0;10;t2sest;0.055753;0.040000
3;LP;0.04;0;45;0;0;10;fdev;0.731516;0.000000
3;LP;0.04;0;45;0;0;10;phest;-135.428940;45.000000
3;LP;0.04;0;45;0;0;10;m0est;0.790958;1.000000
4;LP;0.04;0;45;0;0;10;t2sest;0.036925;0.040000
4;LP;0.04;0;45;0;0;10;fdev;0.240383;0.000000
4;LP;0.04;0;45;0;0;10;phest;-135.297974;45.000000
4;LP;0.04;0;45;0;0;10;m0est;1.173850;1.000000
5;LP;0.04;0;45;0;0;10;t2sest;0.038895;0.040000
5;LP;0.04;0;45;0;0;10;fdev;0.272035;0.000000
5;LP;0.04;0;45;0;0;10;phest;-133.945724;45.000000
5;LP;0.04;0;45;0;0;10;m0est;1.074276;1.000000
6;LP;0.04;0;45;0;0;10;t2sest;0.043476;0.040000
6;LP;0.04;0;45;0;0;10;fdev;41.385994;0.000000
6;LP;0.04;0;45;0;0;10;phest;-137.798172;45.000000
6;LP;0.04;0;45;0;0;10;m0est;0.990158;1.000000
7;LP;0.04;0;45;0;0;10;t2sest;0.050096;0.040000
7;LP;0.04;0;45;0;0;10;fdev;0.954471;0.000000
7;LP;0.04;0;45;0;0;10;phest;-123.140457;45.000000
7;LP;0.04;0;45;0;0;10;m0est;0.817400;1.000000
8;LP;0.04;0;45;0;0;10;t2sest;0.040918;0.040000
8;LP;0.04;0;45;0;0;10;fdev;0.186207;0.000000
8;LP;0.04;0;45;0;0;10;phest;-136.766144;45.000000
8;LP;0.04;0;45;0;0;10;m0est;1.119479;1.000000
9;LP;0.04;0;45;0;0;10;t2sest;0.048918;0.040000
9;LP;0.04;0;45;0;0;10;fdev;41.020779;0.000000
9;LP;0.04;0;45;0;0;10;phest;-129.924133;45.000000
9;LP;0.04;0;45;0;0;10;m0est;0.903332;1.000000
10;LP;0.04;0;45;0;0;10;t2sest;0.034171;0.040000
10;LP;0.04;0;45;0;0;10;fdev;41.177551;0.000000
10;LP;0.04;0;45;0;0;10;phest;-136.291275;45.000000
10;LP;0.04;0;45;0;0;10;m0est;1.096475;1.000000
1;LP;0.06;0;45;0;0;10;t2sest;0.075893;0.060000
1;LP;0.06;0;45;0;0;10;fdev;41.536957;0.000000
1;LP;0.06;0;45;0;0;10;phest;-132.315063;45.000000
1;LP;0.06;0;45;0;0;10;m0est;0.942030;1.000000
2;LP;0.06;0;45;0;0;10;t2sest;0.055250;0.060000
2;LP;0.06;0;45;0;0;10;fdev;0.074298;0.000000
2;LP;0.06;0;45;0;0;10;phest;-133.045441;45.000000
2;LP;0.06;0;45;0;0;10;m0est;1.106754;1.000000
3;LP;0.06;0;45;0;0;10;t2sest;0.047305;0.060000
3;LP;0.06;0;45;0;0;10;fdev;0.002742;0.000000
3;LP;0.06;0;45;0;0;10;phest;-131.214722;45.000000
3;LP;0.06;0;45;0;0;10;m0est;1.112559;1.000000
4;LP;0.06;0;45;0;0;10;t2sest;0.073145;0.060000
4;LP;0.06;0;45;0;0;10;fdev;0.179268;0.000000
4;LP;0.06;0;45;0;0;10;phest;-134.937363;45.000000
4;LP;0.06;0;45;0;0;10;m0est;0.971077;1.000000
5;LP;0.06;0;45;0;0;10;t2sest;0.074821;0.060000
5;LP;0.06;0;45;0;0;10;fdev;0.748835;0.000000
5;LP;0.06;0;45;0;0;10;phest;-128.404343;45.000000
5;LP;0.06;0;45;0;0;10;m0est;0.949326;1.000000
6;LP;0.06;0;45;0;0;10;t2sest;0.063328;0.060000
6;LP;0.06;0;45;0;0;10;fdev;0.823523;0.000000
6;LP;0.06;0;45;0;0;10;phest;-122.959770;45.000000
6;LP;0.06;0;45;0;0;10;m0est;0.934253;1.000000
7;LP;0.06;0;45;0;0;10;t2sest;0.051203;0.060000
7;LP;0.06;0;45;0;0;10;fdev;41.549873;0.000000
7;LP;0.06;0;45;0;0;10;phest;-139.777176;45.000000
7;LP;0.06;0;45;0;0;10;m0est;1.091725;1.000000
8;LP;0.06;0;45;0;0;10;t2sest;0.060485;0.060000
8;LP;0.06;0;45;0;0;10;fdev;41.481541;0.000000
8;LP;0.06;0;45;0;0;10;phest;-133.910660;45.000000
8;LP;0.06;0;45;0;0;10;m0est;0.921679;1.000000
9;LP;0.06;0;45;0;0;10;t2sest;0.073824;0.060000
9;LP;0.06;0;45;0;0;10;fdev;41.493435;0.000000
9;LP;0.06;0;45;0;0;10;phest;-139.641464;45.000000
9;LP;0.06;0;45;0;0;10;m0est;0.924633;1.000000
10;LP;0.06;0;45;0;0;10;t2sest;0.052966;0.060000
10;LP;0.06;0;45;0;0;10;fdev;41.632874;0.000000
10;LP;0.06;0;45;0;0;10;phest;-134.625702;45.000000
10;LP;0.06;0;45;0;0;10;m0est;1.074225;1.000000
1;LP;0.08;0;45;0;0;10;t2sest;0.092187;0.080000
1;LP;0.08;0;45;0;0;10;fdev;0.543455;0.000000
1;LP;0.08;0;45;0;0;10;phest;-128.021942;45.000000
1;LP;0.08;0;45;0;0;10;m0est;0.904419;1.000000
2;LP;0.08;0;45;0;0;10;t2sest;0.074791;0.080000
2;LP;0.08;0;45;0;0;10;fdev;41.378609;0.000000
2;LP;0.08;0;45;0;0;10;phest;-142.120239;45.000000
2;LP;0.08;0;45;0;0;10;m0est;1.034772;1.000000
3;LP;0.08;0;45;0;0;10;t2sest;0.091244;0.080000
3;LP;0.08;0;45;0;0;10;fdev;41.289051;0.000000
3;LP;0.08;0;45;0;0;10;phest;-141.407974;45.000000
3;LP;0.08;0;45;0;0;10;m0est;0.888708;1.000000
4;LP;0.08;0;45;0;0;10;t2sest;0.067987;0.080000
4;LP;0.08;0;45;0;0;10;fdev;0.261528;0.000000
4;LP;0.08;0;45;0;0;10;phest;-131.322891;45.000000
4;LP;0.08;0;45;0;0;10;m0est;1.033960;1.000000
5;LP;0.08;0;45;0;0;10;t2sest;0.081345;0.080000
5;LP;0.08;0;45;0;0;10;fdev;0.115712;0.000000
5;LP;0.08;0;45;0;0;10;phest;-131.335052;45.000000
5;LP;0.08;0;45;0;0;10;m0est;0.940569;1.000000
6;LP;0.08;0;45;0;0;10;t2sest;0.077424;0.080000
6;LP;0.08;0;45;0;0;10;fdev;0.239293;0.000000
6;LP;0.08;0;45;0;0;10;phest;-129.973557;45.000000
6;LP;0.08;0;45;0;0;10;m0est;0.953809;1.000000
7;LP;0.08;0;45;0;0;10;t2sest;0.089139;0.080000
7;LP;0.08;0;45;0;0;10;fdev;0.276977;0.000000
7;LP;0.08;0;45;0;0;10;phest;-133.005600;45.000000
7;LP;0.08;0;45;0;0;10;m0est;1.062722;1.000000
8;LP;0.08;0;45;0;0;10;t2sest;0.111981;0.080000
8;LP;0.08;0;45;0;0;10;fdev;0.013438;0.000000
8;LP;0.08;0;45;0;0;10;phest;-138.335251;45.000000
8;LP;0.08;0;45;0;0;10;m0est;0.879526;1.000000
9;LP;0.08;0;45;0;0;10;t2sest;0.092478;0.080000
9;LP;0.08;0;45;0;0;10;fdev;0.150977;0.000000
9;LP;0.08;0;45;0;0;10;phest;-131.967926;45.000000
9;LP;0.08;0;45;0;0;10;m0est;0.928402;1.000000
10;LP;0.08;0;45;0;0;10;t2sest;0.070086;0.080000
10;LP;0.08;0;45;0;0;10;fdev;41.191349;0.000000
10;LP;0.08;0;45;0;0;10;phest;-143.166367;45.000000
10;LP;0.08;0;45;0;0;10;m0est;1.122528;1.000000
1;LP;0.02;0;90;0;0;10;t2sest;0.016237;0.020000
1;LP;0.02;0;90;0;0;10;fdev;40.262981;0.000000
1;LP;0.02;0;90;0;0;10;phest;-105.327148;90.000000
1;LP;0.02;0;90;0;0;10;m0est;1.413196;1.000000
2;LP;0.02;0;90;0;0;10;t2sest;0.013675;0.020000
2;LP;0.02;0;90;0;0;10;fdev;2.410250;0.000000
2;LP;0.02;0;90;0;0;10;phest;-71.025658;90.000000
2;LP;0.02;0;90;0;0;10;m0est;1.492198;1.000000
3;LP;0.02;0;90;0;0;10;t2sest;0.025147;0.020000
3;LP;0.02;0;90;0;0;10;fdev;3.536468;0.000000
3;LP;0.02;0;90;0;0;10;phest;-54.970116;90.000000
3;LP;0.02;0;90;0;0;10;m0est;0.772766;1.000000
4;LP;0.02;0;90;0;0;10;t2sest;0.020386;0.020000
4;LP;0.02;0;90;0;0;10;fdev;39.872807;0.000000
4;LP;0.02;0;90;0;0;10;phest;-107.854729;90.000000
4;LP;0.02;0;90;0;0;10;m0est;1.139096;1.000000
5;LP;0.02;0;90;0;0;10;t2sest;0.033577;0.020000
5;LP;0.02;0;90;0;0;10;fdev;2.079609;0.000000
5;LP;0.02;0;90;0;0;10;phest;-70.468002;90.000000
5;LP;0.02;0;90;0;0;10;m0est;0.659553;1.000000
6;LP;0.02;0;90;0;0;10;t2sest;0.022760;0.020000
6;LP;0.02;0;90;0;0;10;fdev;41.289684;0.000000
6;LP;0.02;0;90;0;0;10;phest;-87.780487;90.000000
6;LP;0.02;0;90;0;0;10;m0est;0.895161;1.000000
7;LP;0.02;0;90;0;0;10;t2sest;0.019044;0.020000
7;LP;0.02;0;90;0;0;10;fdev;0.590091;0.000000
7;LP;0.02;0;90;0;0;10;phest;-80.782394;90.000000
7;LP;0.02;0;90;0;0;10;m0est;1.038065;1.000000
8;LP;0.02;0;90;0;0;10;t2sest;0.019771;0.020000
8;LP;0.02;0;90;0;0;10;fdev;40.171852;0.000000
8;LP;0.02;0;90;0;0;10;phest;-100.384338;90.000000
8;LP;0.02;0;90;0;0;10;m0est;1.059709;1.000000
9;LP;0.02;0;90;0;0;10;t2sest;0.025533;0.020000
9;LP;0.02;0;90;0;0;10;fdev;38.112957;0.000000
9;LP;0.02;0;90;0;0;10;phest;-109.425270;90.000000
9;LP;0.02;0;90;0;0;10;m0est;0.769123;1.000000
10;LP;0.02;0;90;0;0;10;t2sest;0.016671;0.020000
10;LP;0.02;0;90;0;0;10;fdev;41.002708;0.000000
10;LP;0.02;0;90;0;0;10;phest;-87.332573;90.000000
10;LP;0.02;0;90;0;0;10;m0est;1.396743;1.000000
1;LP;0.04;0;90;0;0;10;t2sest;0.033425;0.040000
1;LP;0.04;0;90;0;0;10;fdev;0.407586;0.000000
1;LP;0.04;0;90;0;0;10;phest;-81.563889;90.000000
1;LP;0.04;0;90;0;0;10;m0est;1.026608;1.000000
2;LP;0.04;0;90;0;0;10;t2sest;0.030784;0.040000
2;LP;0.04;0;90;0;0;10;fdev;0.208604;0.000000
2;LP;0.04;0;90;0;0;10;phest;-73.706932;90.000000
2;LP;0.04;0;90;0;0;10;m0est;1.047306;1.000000
3;LP;0.04;0;90;0;0;10;t2sest;0.033989;0.040000
3;LP;0.04;0;90;0;0;10;fdev;41.614014;0.000000
3;LP;0.04;0;90;0;0;10;phest;-91.499443;90.000000
3;LP;0.04;0;90;0;0;10;m0est;1.285546;1.000000
4;LP;0.04;0;90;0;0;10;t2sest;0.032122;0.040000
4;LP;0.04;0;90;0;0;10;fdev;40.601006;0.000000
4;LP;0.04;0;90;0;0;10;phest;-97.281158;90.000000
4;LP;0.04;0;90;0;0;10;m0est;1.178063;1.000000
5;LP;0.04;0;90;0;0;10;t2sest;0.039618;0.040000
